mac_code_file,mac_name_length_offset,mac_mangled_name,x86_address,confidence,evidence,raw_inventory_status,raw_name_length_offset
CODE_06_AI.bin,0x00013AB8,Process__6CLaserFv,0x00428CF0,high,"advances laser states 0x17 through 0x1a and mirrors network state; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x00013AB8
CODE_06_AI.bin,0x00013B42,Activate__6CLaserFv,0x00428EC0,high,"starts reacquire delay and transitions to state 0x19; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x00013B42
CODE_06_AI.bin,0x00013BC1,StepOn__6CLaserFRC7AICOORDP11CGameObject,0x00428F30,high,"tests target type and distance then binds pending target; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x00013BC1
CODE_06_AI.bin,0x00014017,GetViewData__6CLaserFP9CViewData,0x00428F90,high,"emits base and up to seven directional beam view records; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x00014017
CODE_06_AI.bin,0x000140A6,__ct__13CLaserManagerFP3CAIi,0x00429320,high,"constructs EFF-backed manager with owner and capacity; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x000140A6
CODE_06_AI.bin,0x0001410C,Restart__13CLaserManagerFv,0x00429380,high,"restarts capacity-counted children at 0x148 stride; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x0001410C
CODE_06_AI.bin,0x000141D0,Initialise__13CLaserManagerFi,0x004293B0,high,"allocates constructs and links 0x148-byte child array; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x000141D0
CODE_06_AI.bin,0x0001424C,__dt__13CLaserManagerFv,0x00429450,high,"vector-deletes child array and destroys EFF stream base; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x0001424C
CODE_06_AI.bin,0x000142FF,StepOn__13CLaserManagerFRC7AICOORDP11CGameObject,0x004297F0,high,"dispatches contact to idle eligible laser children; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x000142FF
CODE_06_AI.bin,0x000143B4,Process__13CLaserManagerFv,0x00429850,high,"marks live children dirty and advances active state machines; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x000143B4
CODE_06_AI.bin,0x00014421,GetViewData__13CLaserManagerFP9CViewData,0x004298A0,high,"aggregates variable-count laser view records; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x00014421
CODE_06_AI.bin,0x000144D5,Add__13CLaserManagerFUsiii11eObjectType,0x004298F0,high,"converts tile coordinates and appends typed laser child; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x000144D5
CODE_06_AI.bin,0x000145C5,LoadLevel__13CLaserManagerFPUciUc,0x00429950,high,"loads count optional slot id subtype and tile coordinates; exact Mac body/signature and Windows ABI, ILT, 0x148 layout, vtable, state constants and loader behavior corroborate ownership",exact_tuple,0x000145C5
CODE_06_AI.bin,0x00002FE2,__ct__12CBalloonPostFP3CAI,0x00429F50,high,"initializes four post positions and allocates four typed balloon objects; exact Mac body/signature and Windows ABI, four-record layout, subtype constants, terrain and loader behavior corroborate ownership",exact_tuple,0x00002FE2
CODE_06_AI.bin,0x00003056,Restart__12CBalloonPostFv,0x0042A030,high,"clears active mask and restarts all four owned balloon objects; exact Mac body/signature and Windows ABI, four-record layout, subtype constants, terrain and loader behavior corroborate ownership",exact_tuple,0x00003056
CODE_06_AI.bin,0x00003112,__dt__12CBalloonPostFv,0x0042A070,high,"deletes the four owned balloon objects; exact Mac body/signature and Windows ABI, four-record layout, subtype constants, terrain and loader behavior corroborate ownership",exact_tuple,0x00003112
CODE_06_AI.bin,0x000031CB,FindPost__12CBalloonPostF11eObjectTypeR7AICOORD,0x0042A0B0,high,"selects typed post copies its coordinate and returns active mask bit; exact Mac body/signature and Windows ABI, four-record layout, subtype constants, terrain and loader behavior corroborate ownership",exact_tuple,0x000031CB
CODE_06_AI.bin,0x0000336A,Process__12CBalloonPostFv,0x0042A170,high,"samples terrain height for each active post and updates child coordinates; exact Mac body/signature and Windows ABI, four-record layout, subtype constants, terrain and loader behavior corroborate ownership",exact_tuple,0x0000336A
CODE_06_AI.bin,0x0000345B,GetViewData__12CBalloonPostFP9CViewData,0x0042A320,high,"emits one child view record per active post bit; exact Mac body/signature and Windows ABI, four-record layout, subtype constants, terrain and loader behavior corroborate ownership",exact_tuple,0x0000345B
CODE_06_AI.bin,0x000035C7,LoadLevel__12CBalloonPostFPUciUc,0x0042A4E0,high,"loads active mask and four fixed-point post coordinates; exact Mac body/signature and Windows ABI, four-record layout, subtype constants, terrain and loader behavior corroborate ownership",exact_tuple,0x000035C7
CODE_06_AI.bin,0x00020576,__ct__11CTrampolineFv,0x0042A990,high,constructs level chunk type 0x22 and installs TRAM vtable,exact_tuple,0x00020576
CODE_06_AI.bin,0x000205B4,Restart__11CTrampolineFv,0x0042A9B0,high,resets managed runtime and clears timestamp configured and active fields,exact_tuple,0x000205B4
CODE_06_AI.bin,0x00020616,__dt__11CTrampolineFv,0x0042A9D0,high,restores TRAM vtable and destroys level chunk base,exact_tuple,0x00020616
CODE_06_AI.bin,0x000206C0,Set__11CTrampolineFUsRC7AICOORD,0x0042A9E0,high,stores slot and fixed coordinates enters state 0x18 and marks terrain metadata,exact_tuple,0x000206C0
CODE_06_AI.bin,0x0002076C,Process__11CTrampolineFv,0x0042AA80,high,mirrors state changes and returns state 0x1b to idle after deadline,exact_tuple,0x0002076C
CODE_06_AI.bin,0x00020BC7,Hit__11CTrampolineFRC7AICOORDP11CGameObject,0x0042AB90,high,tests 3D overlap emits bounded impulse enters cooldown and awards score,exact_tuple,0x00020BC7
CODE_06_AI.bin,0x00020C63,__ct__18CTrampolineManagerFP3CAIi,0x0042AF60,high,constructs EFF stream 0x18 payload 0x0d and records owner capacity,exact_tuple,0x00020C63
CODE_06_AI.bin,0x00020CCE,Restart__18CTrampolineManagerFv,0x0042AFC0,high,restarts every child using 0x144 byte stride,exact_tuple,0x00020CCE
CODE_06_AI.bin,0x00020D9D,Initialise__18CTrampolineManagerFi,0x0042AFF0,high,allocates and constructs the 0x144 byte child array,exact_tuple,0x00020D9D
CODE_06_AI.bin,0x00020E1E,__dt__18CTrampolineManagerFv,0x0042B090,high,deletes child array and destroys EFF stream base,exact_tuple,0x00020E1E
CODE_06_AI.bin,0x00020EAA,Process__18CTrampolineManagerFv,0x0042B4A0,high,activates and processes each configured child,exact_tuple,0x00020EAA
CODE_06_AI.bin,0x00020F35,GetViewData__18CTrampolineManagerFP9CViewData,0x0042B4F0,high,emits 0x4c byte view records for active children,exact_tuple,0x00020F35
CODE_06_AI.bin,0x00020FB7,Hit__18CTrampolineManagerFRC7AICOORDP11CGameObject,0x0042B550,high,returns after first child applies trampoline impulse,exact_tuple,0x00020FB7
CODE_06_AI.bin,0x00021070,Add__18CTrampolineManagerFUsiii,0x0042B5A0,high,converts integer coordinates to fixed point and appends one child,exact_tuple,0x00021070
CODE_06_AI.bin,0x00021143,LoadLevel__18CTrampolineManagerFPUciUc,0x0042B600,high,loads versioned slot IDs and coordinates through Add,exact_tuple,0x00021143
CODE_06_AI.bin,0x0001B29E,__ct__9CPaintGunFv,0x0042BAD0,high,constructs level chunk type 0x21 and installs PGUN vtable,exact_tuple,0x0001B29E
CODE_06_AI.bin,0x0001B2DE,Restart__9CPaintGunFv,0x0042BAF0,high,resets managed runtime and clears timestamp active configured and subtype fields,exact_tuple,0x0001B2DE
CODE_06_AI.bin,0x0001B33C,__dt__9CPaintGunFv,0x0042BB20,high,restores PGUN vtable and destroys level chunk base,exact_tuple,0x0001B33C
CODE_06_AI.bin,0x0001B3EC,Set__9CPaintGunFUsRC7AICOORDi,0x0042BB30,high,stores slot fixed coordinates and subtype enters state 0x18 and marks tile metadata,exact_tuple,0x0001B3EC
CODE_06_AI.bin,0x0001B890,Process__9CPaintGunFv,0x0042BBE0,high,runs timed firing states and emits four directional projectiles,exact_tuple,0x0001B890
CODE_06_AI.bin,0x0001B914,__ct__16CPaintGunManagerFP3CAIi,0x0042BFE0,high,constructs EFF stream 0x1f payload 0x14 and records owner capacity,exact_tuple,0x0001B914
CODE_06_AI.bin,0x0001B97C,Restart__16CPaintGunManagerFv,0x0042C040,high,restarts every child using 0x144 byte stride,exact_tuple,0x0001B97C
CODE_06_AI.bin,0x0001BA49,Initialise__16CPaintGunManagerFi,0x0042C070,high,allocates constructs and owns the 0x144 byte child array,exact_tuple,0x0001BA49
CODE_06_AI.bin,0x0001BAC8,__dt__16CPaintGunManagerFv,0x0042C120,high,deletes child array and destroys EFF stream base,exact_tuple,0x0001BAC8
CODE_06_AI.bin,0x0001BB52,Process__16CPaintGunManagerFv,0x0042C4D0,high,marks and processes every configured active child,exact_tuple,0x0001BB52
CODE_06_AI.bin,0x0001BBDB,GetViewData__16CPaintGunManagerFP9CViewData,0x0042C520,high,emits 0x4c byte view records for active children,exact_tuple,0x0001BBDB
CODE_06_AI.bin,0x0001BCAC,Add__16CPaintGunManagerFUsiiii,0x0042C590,high,converts coordinates to fixed point appends child and stores subtype,exact_tuple,0x0001BCAC
CODE_06_AI.bin,0x0001BD99,LoadLevel__16CPaintGunManagerFPUciUc,0x0042C610,high,loads versioned slot coordinates and subtype records through Add,exact_tuple,0x0001BD99
CODE_06_AI.bin,0x0001179A,__ct__4CIceFv,0x0042CA70,high,constructs level chunk type 0x33 and installs ICE vtable,exact_tuple,0x0001179A
CODE_06_AI.bin,0x000117C6,Restart__4CIceFv,0x0042CA90,high,restarts inherited runtime then calls CIce Initialise,exact_tuple,0x000117C6
CODE_06_AI.bin,0x00011804,Initialise__4CIceFv,0x0042CAB0,high,clears runtime flags attached count and records current tick,exact_tuple,0x00011804
CODE_06_AI.bin,0x00011860,__dt__4CIceFv,0x0042CAF0,high,restores ICE vtable and destroys level chunk base,exact_tuple,0x00011860
CODE_06_AI.bin,0x00011A19,Set__4CIceFUsRC8tCoord3dRC8tCoord3diiUc,0x0042CB00,high,stores endpoints movement and activation marks covered terrain and samples heights,exact_tuple,0x00011A19
CODE_06_AI.bin,0x00011FF8,Process__4CIceFv,0x0042CD70,high,moves attached entities toggles activation and redispatches terrain contacts,exact_tuple,0x00011FF8
CODE_06_AI.bin,0x00012151,StepOn__4CIceFRC7AICOORDP11CGameObject,0x0042D380,high,attaches eligible entities inside bounds to the ten-entry held list,exact_tuple,0x00012151
CODE_06_AI.bin,0x000121EC,Leave__4CIceFP14CPlayerLemming,0x0042D4D0,high,removes the matching lemming from the attached entity list,exact_tuple,0x000121EC
CODE_06_AI.bin,0x00012434,Switched__4CIceFv,0x0042D560,high,releases held entities when disabled and refreshes activation timestamp when enabled,exact_tuple,0x00012434
CODE_06_AI.bin,0x000124B4,__ct__11CIceManagerFP3CAIi,0x0042D7A0,high,constructs EFF stream 0x19 payload 0x0e and records owner capacity,exact_tuple,0x000124B4
CODE_06_AI.bin,0x00012518,Restart__11CIceManagerFv,0x0042D800,high,restarts every child using 0x188 byte stride,exact_tuple,0x00012518
CODE_06_AI.bin,0x000125E0,Initialise__11CIceManagerFi,0x0042D830,high,allocates constructs and owns the 0x188 byte child array,exact_tuple,0x000125E0
CODE_06_AI.bin,0x0001265A,__dt__11CIceManagerFv,0x0042D8E0,high,deletes child array and destroys EFF stream base,exact_tuple,0x0001265A
CODE_06_AI.bin,0x000126B2,Process__11CIceManagerFv,0x0042DD00,high,processes every configured child,exact_tuple,0x000126B2
CODE_06_AI.bin,0x000126DF,GetViewData__11CIceManagerFP9CViewData,0x0042DD30,high,exact constant-zero Macintosh view method,exact_tuple,0x000126DF
CODE_06_AI.bin,0x00012759,StepOn__11CIceManagerFRC7AICOORDP11CGameObject,0x0042DD40,high,tries each child until one accepts the entity,exact_tuple,0x00012759
CODE_06_AI.bin,0x00012871,Add__11CIceManagerFUsRC8tCoord3dRC8tCoord3diiUc,0x0042DDF0,high,appends one bounded moving ICE rectangle,exact_tuple,0x00012871
CODE_06_AI.bin,0x000129C8,LoadLevel__11CIceManagerFPUciUc,0x0042DEA0,high,loads versioned endpoints movement activation and slot records through Add,exact_tuple,0x000129C8
CODE_07_Control.bin,0x00001C1C,__ct__5CGameFPc,0x00406DF0,high,constructs the main game context resource archive views audio modes and startup path,exact_tuple,0x00001C1C
CODE_07_Control.bin,0x00001D98,__dt__5CGameFv,0x004071D0,high,tears down active mode view resources audio network state and progress data,exact_tuple,0x00001D98
CODE_07_Control.bin,0x00001E4A,IsValidResource__5CGameFv,0x00407300,high,decodes resource 0x100 and validates the expected master version string,exact_tuple,0x00001E4A
CODE_07_Control.bin,0x00001EAA,LoadFrontendResources__5CGameFi,0x004073B0,high,lazily constructs the frontend variant resource helper for requested mode mask,exact_tuple,0x00001EAA
CODE_07_Control.bin,0x00001EF7,UnLoadFrontendResources__5CGameFv,0x004073F0,high,destroys frees and clears the frontend resource helper,exact_tuple,0x00001EF7
CODE_07_Control.bin,0x0000234D,NextProcess__5CGameF14eFlowProcesses,0x00407420,high,destroys current process creates the requested flow process and switches the active view,exact_tuple,0x0000234D
CODE_07_Control.bin,0x000024F4,Process__5CGameFv,0x004077E0,high,updates active view and process handles transition and quit requests and network service,exact_tuple,0x000024F4
CODE_07_Control.bin,0x00002586,RefreshViews__5CGameFv,0x004078F0,high,presents the active view with refresh timing accounting,exact_tuple,0x00002586
CODE_07_Control.bin,0x0000266C,Run__5CGameFv,0x00407950,high,runs message process and refresh loop until quit,exact_tuple,0x0000266C
CODE_07_Control.bin,0x00000B0E,__ct__5CDemoFi,0x004091B0,high,constructs the demo controller registers render dispatch at priority -100 and resets playback state,exact_tuple,0x00000B0E
CODE_07_Control.bin,0x00000B78,__dt__5CDemoFv,0x00409220,high,releases demo data unregisters render dispatch and restores the base vtable,exact_tuple,0x00000B78
CODE_07_Control.bin,0x00000E1C,SendNextPacket__5CDemoFi,0x00409250,high,dispatches all recorded input packets for the requested frame,exact_tuple,0x00000E1C
CODE_07_Control.bin,0x00000F6A,LoadBuffer__5CDemoFv,0x00409460,high,loads resource or file backed demo data and primes the record cursor,exact_tuple,0x00000F6A
CODE_07_Control.bin,0x00001012,GetUserPacket__5CDemoFPUcRUl,0x00409560,high,reads one length-prefixed user packet and advances remaining data,exact_tuple,0x00001012
CODE_07_Control.bin,0x00001050,Reset__5CDemoFv,0x004095E0,high,resets buffer sentinel frame timeout stop and cursor state,exact_tuple,0x00001050
CODE_07_Control.bin,0x00001092,SetDemoMode__5CDemoFUc,0x00409600,high,enables playback with reset or disables it with cleanup,exact_tuple,0x00001092
CODE_07_Control.bin,0x00001102,Process__5CDemoFv,0x00409620,high,services timed playback and dispatches all packets for the current frame,exact_tuple,0x00001102
CODE_07_Control.bin,0x00001164,CleanUp__5CDemoFv,0x00409660,high,releases resource or owned file buffer and clears pointers,exact_tuple,0x00001164
CODE_07_Control.bin,0x00001192,GameIsOver__5CDemoFv,0x004096A0,high,marks playback stopped and cleans up the active buffer,exact_tuple,0x00001192
CODE_07_Control.bin,0x00001205,ProcessMsg__5CDemoFP10tagMESSAGE,0x004096B0,high,filters live input and passes synthetic recorded messages,exact_tuple,0x00001205
CODE_07_Control.bin,0x000026AC,__ct__12CLevelLoaderFP3CAI,0x00408210,high,constructs the 8-byte loader context with CAI owner level path and cleared level cursor,exact_tuple,0x000026AC
CODE_07_Control.bin,0x00002CB5,LoadLevel__12CLevelLoaderF6eSkilliUc,0x00408240,high,loads and dispatches the complete tagged level chunk stream for skill level and player,exact_tuple,0x00002CB5
CODE_07_Control.bin,0x00002D61,LocateStartOfLevelFile__12CLevelLoaderFv,0x004087B0,high,opens reads and owns the override level file buffer,exact_tuple,0x00002D61
CODE_07_Control.bin,0x00002DCF,GetNextBlockHeader__12CLevelLoaderFP18tagLoadBlockHeader,0x00408830,high,returns first or aligned next tagged level block header,exact_tuple,0x00002DCF
CODE_07_Control.bin,0x000031D9,RetrievePreviewData__12CLevelLoaderF6eSkilliP12tPreviewData,0x00408850,high,reads AI player count name and network totals into preview data,exact_tuple,0x000031D9
CODE_07_Control.bin,0x0000326F,CalcLevelID__12CLevelLoaderF6eSkilli,0x00408B00,high,calculates the BIN resource id from skill-specific bases and level,exact_tuple,0x0000326F
CODE_07_Control.bin,0x000000D8,VSPreInit__FP11tagPRE_INIT,0x00406160,high,copies and finalizes startup graphics configuration including icon and supported dimensions,exact_tuple,0x000000D8
CODE_07_Control.bin,0x00000790,VSmain__FiPPc,0x00406310,high,runs the complete game session lifecycle from command line through CGame and cleanup,exact_tuple,0x00000790
CODE_07_Control.bin,0x000008C6,ReturnFacingDirection__Fiiii,0x00413E80,high,computes the same eight-way fixed-point direction octant between points,exact_tuple,0x000008C6
CODE_07_Control.bin,0x0000095A,Distance__Fiiii,0x00413F80,high,computes Euclidean integer point distance through CVSMath square root,exact_tuple,0x0000095A
CODE_07_Control.bin,0x00000A14,_DEMO_Init__Fi,0x00409150,high,allocates and constructs the global CDemo controller for the requested interval,exact_tuple,0x00000A14
CODE_07_Control.bin,0x00000A5E,_DEMO_Quit__Fv,0x00409180,high,deletes and clears the global CDemo controller,exact_tuple,0x00000A5E
CODE_07_Control.bin,0x00001238,ClockEditMode__FUc,0x00408080,high,sets the level frame clock pause edit-mode flag,exact_tuple,0x00001238
CODE_07_Control.bin,0x0000128E,ResetGameTimes__Fv,0x00408090,high,clears frame clocks and seeds time and 50ms tick baselines,exact_tuple,0x0000128E
CODE_07_Control.bin,0x00001374,SetGameTime__Fv,0x004080D0,high,advances demo or live game time with pause and jump-clamp behavior,exact_tuple,0x00001374
CODE_07_Control.bin,0x000013C0,SetRemoteGameTimeReal__FUl,0x00408190,high,accepts newer remote time and updates its 50ms frame index,exact_tuple,0x000013C0
CODE_06_AI.bin,0x00012A18,__ct__16CInvisibleSwitchFv,0x00409CA0,high,constructs chunk type 0x36 and installs the invisible-switch vtable,exact_tuple,0x00012A18
CODE_06_AI.bin,0x00012A52,Restart__16CInvisibleSwitchFv,0x00409CC0,high,resets inherited state then invisible-switch runtime fields,exact_tuple,0x00012A52
CODE_06_AI.bin,0x00012A9D,Initialise__16CInvisibleSwitchFv,0x00409CE0,high,clears trigger action tracked-object and sound state,exact_tuple,0x00012A9D
CODE_06_AI.bin,0x00012B06,__dt__16CInvisibleSwitchFv,0x00409D10,high,restores the class vtable and destroys the chunk-object base,exact_tuple,0x00012B06
CODE_06_AI.bin,0x00012C63,Set__16CInvisibleSwitchFRC8tCoord3dRC8tCoord3d,0x00409D70,high,normalizes two coordinate bounds marks grid cells and resets tracked objects,exact_tuple,0x00012C63
CODE_06_AI.bin,0x00012D61,VerifyObjects__16CInvisibleSwitchFv,0x00409EC0,high,prunes tracked objects outside the expanded switch bounds,exact_tuple,0x00012D61
CODE_06_AI.bin,0x00012DCF,AddObject__16CInvisibleSwitchFP11CGameObject,0x00409F70,high,appends a tracked object and records this switch slot id,exact_tuple,0x00012DCF
CODE_06_AI.bin,0x00012E8B,StepOn__16CInvisibleSwitchFRC7AICOORDP11CGameObject,0x00409FA0,high,tests contact bounds and requests activation for a new object,exact_tuple,0x00012E8B
CODE_06_AI.bin,0x00012EF1,DoActivate__16CInvisibleSwitchFv,0x0040A020,high,dispatches the activation score or sound action once,exact_tuple,0x00012EF1
CODE_06_AI.bin,0x00012FF6,Process__16CInvisibleSwitchFv,0x0040A050,high,verifies tracked objects and performs the activation action sequence,exact_tuple,0x00012FF6
CODE_06_AI.bin,0x00013120,Load__16CInvisibleSwitchFRPUc,0x0040A110,high,loads slot bounds versioned type and action records through a byte cursor,exact_tuple,0x00013120
CODE_06_AI.bin,0x000131AD,__ct__23CInvisibleSwitchManagerFP3CAIi,0x0040A210,high,constructs the manager stream and records owner capacity and object array,exact_tuple,0x000131AD
CODE_06_AI.bin,0x0001321D,Restart__23CInvisibleSwitchManagerFv,0x0040A270,high,restarts every allocated invisible switch at stride 0x2B8,exact_tuple,0x0001321D
CODE_06_AI.bin,0x000132F1,Initialise__23CInvisibleSwitchManagerFi,0x0040A2A0,high,allocates constructs restarts and binds the invisible-switch array,exact_tuple,0x000132F1
CODE_06_AI.bin,0x00013373,__dt__23CInvisibleSwitchManagerFv,0x0040A350,high,destroys the owned switch array and manager stream base,exact_tuple,0x00013373
CODE_06_AI.bin,0x000133DF,StepOn__23CInvisibleSwitchManagerFRC7AICOORDP11CGameObject,0x0040A370,high,dispatches contact to each active invisible switch,exact_tuple,0x000133DF
CODE_06_AI.bin,0x0001345D,Process__23CInvisibleSwitchManagerFv,0x0040A3B0,high,processes each active invisible switch through its virtual slot,exact_tuple,0x0001345D
CODE_06_AI.bin,0x000134E9,LoadLevel__23CInvisibleSwitchManagerFPUciUc,0x0040A490,high,allocates and loads all serialized invisible switches,exact_tuple,0x000134E9
CODE_06_AI.bin,0x00014618,__ct__5CLiftFv,0x00424D00,high,constructs chunk type 0x212 and installs the lift vtable,exact_tuple,0x00014618
CODE_06_AI.bin,0x00014670,__dt__5CLiftFv,0x00424D20,high,restores the lift vtable and destroys the chunk-object base,exact_tuple,0x00014670
CODE_06_AI.bin,0x0001478E,CalculateCliff__5CLiftFv,0x00424D30,high,refreshes boundary tile-column cliff counts around the lift footprint,exact_tuple,0x0001478E
CODE_06_AI.bin,0x00014959,Edit__5CLiftFisii17eLiftActivateTypeUc,0x00424DF0,high,initializes lift motion bounds modes tile flags and runtime state,exact_tuple,0x00014959
CODE_06_AI.bin,0x000149D9,Set__5CLiftFiiisii17eLiftActivateTypeUc,0x00425010,high,converts the legacy coordinate form and delegates to endpoint setup,exact_tuple,0x000149D9
CODE_06_AI.bin,0x00014AC9,Set__5CLiftFR8tCoord3dR8tCoord3dsii17eLiftActivateTypeUc,0x00425060,high,copies endpoint coordinates assigns id and initializes lift behavior,exact_tuple,0x00014AC9
CODE_06_AI.bin,0x00014DDA,Process__5CLiftFv,0x00425100,high,advances the timed lift state machine and updates covered tile heights,exact_tuple,0x00014DDA
CODE_06_AI.bin,0x00014E86,CheckObjects__5CLiftFv,0x00425440,high,prunes stale or detached lift passengers from eight object slots,exact_tuple,0x00014E86
CODE_06_AI.bin,0x00014FD1,StepOn__5CLiftFRC7AICOORDP11CGameObject,0x004254A0,high,tests footprint and platform height then attaches and activates objects,exact_tuple,0x00014FD1
CODE_06_AI.bin,0x00015024,Activate__5CLiftFv,0x00425640,high,sets active state and requests managed state 0x19,exact_tuple,0x00015024
CODE_06_AI.bin,0x0001506E,ActivateDeactivate__5CLiftFv,0x00425660,high,activates an idle lift or requests deactivation state 8,exact_tuple,0x0001506E
CODE_06_AI.bin,0x000150FA,__ct__12CLiftManagerFP3CAIi,0x00425680,high,constructs stream type 0x12 payload 7 and stores owner and capacity,exact_tuple,0x000150FA
CODE_06_AI.bin,0x00015164,Restart__12CLiftManagerFv,0x004256E0,high,resets the lift id allocator and every allocated lift,exact_tuple,0x00015164
CODE_06_AI.bin,0x0001522C,Initialise__12CLiftManagerFi,0x00425720,high,allocates constructs binds and restarts a contiguous 0x190-stride lift array,exact_tuple,0x0001522C
CODE_06_AI.bin,0x000152A2,__dt__12CLiftManagerFv,0x004257C0,high,destroys the lift array then inherited stream state,exact_tuple,0x000152A2
CODE_06_AI.bin,0x00015328,Process__12CLiftManagerFv,0x00425D30,high,processes and prunes each active lift,exact_tuple,0x00015328
CODE_06_AI.bin,0x0001538B,StepOn__12CLiftManagerFRC7AICOORDP11CGameObject,0x00425D80,high,dispatches entity contact across all active lifts,exact_tuple,0x0001538B
CODE_06_AI.bin,0x000154EB,GetViewData__12CLiftManagerFP9CViewData,0x00425DF0,high,emits one complete view record for each active lift,exact_tuple,0x000154EB
CODE_06_AI.bin,0x000155F3,Switch__12CLiftManagerF9swMessageiii,0x00425F10,high,dispatches activate or toggle action to the addressed lift slot,exact_tuple,0x000155F3
CODE_06_AI.bin,0x00015650,Id__12CLiftManagerFi,0x00425F90,high,returns lift slot id by index or 0xffff out of range,exact_tuple,0x00015650
CODE_06_AI.bin,0x000158DD,LoadLevel__12CLiftManagerFPUciUc,0x00425FC0,high,loads version-dependent lift records with legacy and endpoint layouts,exact_tuple,0x000158DD
CODE_06_AI.bin,0x00015924,__ct__5CMazeFP4CMap,0x00423090,high,constructs the maze around CMap and clears row grid frontier banks dimensions and counters,exact_tuple,0x00015924
CODE_06_AI.bin,0x00015992,__dt__5CMazeFv,0x004230C0,high,frees every allocated distance row and the row pointer table,exact_tuple,0x00015992
CODE_06_AI.bin,0x00015A0C,ReInitialise__5CMazeFv,0x00423110,high,refills the 16-bit passability grid from map tile flag bit zero,exact_tuple,0x00015A0C
CODE_06_AI.bin,0x00015AC0,Initialise__5CMazeFv,0x00423190,high,resizes row storage to map dimensions then reinitialises passability,exact_tuple,0x00015AC0
CODE_06_AI.bin,0x00015BB2,CalcNewDistance__5CMazeFii,0x00423230,high,relaxes one reachable tile from nine edge-mask-constrained neighbors,exact_tuple,0x00015BB2
CODE_06_AI.bin,0x00015C70,FindSquare__5CMazeFUsRiRi,0x004232E0,high,steps backward to an adjacent tile carrying the requested distance,exact_tuple,0x00015C70
CODE_06_AI.bin,0x00015D86,UpdateChangeNext__5CMazeFii,0x00423380,high,marks the bounded 3 by 3 neighborhood in both frontier banks,exact_tuple,0x00015D86
CODE_06_AI.bin,0x00015DF0,Clear__5CMazeFPUc,0x004234A0,high,clears one fixed-stride frontier bitset over active maze dimensions,exact_tuple,0x00015DF0
CODE_06_AI.bin,0x00015E42,SwapChange__5CMazeFv,0x004234F0,high,clears the inactive frontier bank then toggles banks,exact_tuple,0x00015E42
CODE_06_AI.bin,0x00015F34,BInitialise__5CMazeFUciiii,0x00423530,high,seeds timed breadth search coordinates grids and initial frontier,exact_tuple,0x00015F34
CODE_06_AI.bin,0x00016106,BIteration__5CMazeFRUcRUc,0x00423650,high,expands one bounded wavefront iteration and reports found or exhausted state,exact_tuple,0x00016106
CODE_06_AI.bin,0x00016156,Direction__Fiiii,0x00423890,high,computes the direction code used to retain only path turns,exact_tuple,0x00016156
CODE_06_AI.bin,0x00016260,BSolution__5CMazeFRiP9tSolution,0x004238B0,high,walks decreasing distances and emits endpoint and turn solution points,exact_tuple,0x00016260
CODE_06_AI.bin,0x000167D4,__ct__12CMineManagerFP3CAIi,0x00424020,high,constructs stream type 0x0d payload 2 and stores owner capacity object and position arrays,exact_tuple,0x000167D4
CODE_06_AI.bin,0x00016838,Restart__12CMineManagerFv,0x00424080,high,restarts each allocated 0x150-stride mine object,exact_tuple,0x00016838
CODE_06_AI.bin,0x0001691E,Initialise__12CMineManagerFi,0x004240B0,high,allocates constructs indexes binds and restarts mines plus six-byte position cache entries,exact_tuple,0x0001691E
CODE_06_AI.bin,0x000169A8,__dt__12CMineManagerFv,0x00424170,high,destroys the mine array and position cache then inherited stream state,exact_tuple,0x000169A8
CODE_06_AI.bin,0x000169E5,Triggered__12CMineManagerFP5CMine,0x00424560,high,forwards triggering mine index and delay to nearby-mine propagation,exact_tuple,0x000169E5
CODE_06_AI.bin,0x00016B06,Trigger__12CMineManagerFii,0x00424580,high,propagates delayed state 0x1a within squared distance 0x801 excluding source,exact_tuple,0x00016B06
